voltage_room_id;timestamp;power_kw
VR001;2024-02-03 09:45:00+00:00;54,7379989
VR001;2024-02-03 10:00:00+00:00;528,4718203
VR001;2024-02-03 10:15:00+00:00;537,5933857
VR001;2024-02-03 10:30:00+00:00;58,3813474
VR001;2024-02-03 10:45:00+00:00;57,1621167
VR001;2024-02-03 11:00:00+00:00;59,4915215
VR001;2024-02-03 11:15:00+00:00;608,6824743
VR001;2024-02-03 11:30:00+00:00;622,8364187
VR001;2024-02-03 11:45:00+00:00;571,1445137
VR001;2024-02-03 12:00:00+00:00;569,5930967
VR001;2024-02-03 12:15:00+00:00;576,4544307
VR001;2024-02-03 12:30:00+00:00;605,3873783
VR001;2024-02-03 12:45:00+00:00;624,9284247
VR001;2024-02-03 13:00:00+00:00;590,9334503
VR001;2024-02-03 13:15:00+00:00;598,1254883
VR001;2024-02-03 13:30:00+00:00;598,1917033
VR001;2024-02-03 13:45:00+00:00;58,1904141
VR001;2024-02-03 14:00:00+00:00;579,7441877
VR001;2024-02-03 14:15:00+00:00;57,9870104
VR001;2024-02-03 14:30:00+00:00;603,2177267
VR001;2024-02-03 14:45:00+00:00;621,9757177
VR001;2024-02-03 15:00:00+00:00;60,4916387
VR001;2024-02-03 15:15:00+00:00;634,7604047
VR001;2024-02-03 15:30:00+00:00;628,1132033
VR001;2024-02-03 15:45:00+00:00;629,4281213
VR001;2024-02-03 16:00:00+00:00;626,3215597
VR001;2024-02-03 16:15:00+00:00;64,6258462
VR001;2024-02-03 16:30:00+00:00;657,7067443
VR001;2024-02-03 16:45:00+00:00;648,9789683
VR001;2024-02-03 17:00:00+00:00;671,4055127
VR001;2024-02-03 17:15:00+00:00;654,6806247
VR001;2024-02-03 17:30:00+00:00;646,8476997
VR001;2024-02-03 17:45:00+00:00;654,2155227
VR001;2024-02-03 18:00:00+00:00;65,1833946
VR001;2024-02-03 18:15:00+00:00;605,4778193
VR001;2024-02-03 18:30:00+00:00;607,7772567
VR001;2024-02-03 18:45:00+00:00;59,3409603
VR001;2024-02-03 19:00:00+00:00;571,5000037
VR001;2024-02-03 19:15:00+00:00;575,9474447
VR001;2024-02-03 19:30:00+00:00;536,0222953
VR001;2024-02-03 19:45:00+00:00;524,9623837
VR001;2024-02-03 20:00:00+00:00;52,1812129
VR001;2024-02-03 20:15:00+00:00;51,3844216
VR001;2024-02-03 20:30:00+00:00;50,9723768
VR001;2024-02-03 20:45:00+00:00;483,1518133
VR001;2024-02-03 21:00:00+00:00;472,8371863
VR001;2024-02-03 21:15:00+00:00;438,1963813
VR001;2024-02-03 21:30:00+00:00;452,2136193
VR001;2024-02-03 21:45:00+00:00;441,2128513
VR001;2024-02-03 22:00:00+00:00;428,7712773
VR001;2024-02-03 22:15:00+00:00;413,8137763
VR001;2024-02-03 22:30:00+00:00;379,8212083
VR001;2024-02-03 22:45:00+00:00;359,5041163
VR001;2024-02-03 23:00:00+00:00;347,3224193
VR001;2024-02-03 23:15:00+00:00;3,2671527
VR001;2024-02-03 23:30:00+00:00;33,0098636
VR001;2024-02-03 23:45:00+00:00;314,5008067
VR001;2024-02-04 00:00:00+00:00;31,3505717
VR001;2024-02-04 00:15:00+00:00;291,4156783
VR001;2024-02-04 00:30:00+00:00;27,9007917
VR001;2024-02-04 00:45:00+00:00;270,7639157
VR001;2024-02-04 01:00:00+00:00;277,1852483
VR001;2024-02-04 01:15:00+00:00;27,6716549
VR001;2024-02-04 01:30:00+00:00;272,0850643
VR001;2024-02-04 01:45:00+00:00;272,5039583
VR001;2024-02-04 02:00:00+00:00;25,5777145
VR001;2024-02-04 02:15:00+00:00;2,5706634
VR001;2024-02-04 02:30:00+00:00;252,2897543
VR001;2024-02-04 02:45:00+00:00;243,9664053
VR001;2024-02-04 03:00:00+00:00;24,3445206
VR001;2024-02-04 03:15:00+00:00;237,9001557
VR001;2024-02-04 03:30:00+00:00;230,9112883
VR001;2024-02-04 03:45:00+00:00;218,7608627
VR001;2024-02-04 04:00:00+00:00;221,3260313
VR001;2024-02-04 04:15:00+00:00;221,6306527
VR001;2024-02-04 04:30:00+00:00;218,4798203
VR001;2024-02-04 04:45:00+00:00;22,6574897
VR001;2024-02-04 05:00:00+00:00;228,6075663
VR001;2024-02-04 05:15:00+00:00;224,8979153
VR001;2024-02-04 05:30:00+00:00;237,9093507
VR001;2024-02-04 05:45:00+00:00;236,5724833
VR001;2024-02-04 06:00:00+00:00;246,6756557
VR001;2024-02-04 06:15:00+00:00;260,5865553
VR001;2024-02-04 06:30:00+00:00;27,9639234
VR001;2024-02-04 06:45:00+00:00;283,8624247
VR001;2024-02-04 07:00:00+00:00;271,8955868
VR001;2024-02-04 07:15:00+00:00;27,8120844
VR001;2024-02-04 07:30:00+00:00;294,6785497
VR001;2024-02-04 07:45:00+00:00;30,4788698
VR001;2024-02-04 08:00:00+00:00;337,2240217
VR001;2024-02-04 08:15:00+00:00;35,6376472
VR001;2024-02-04 08:30:00+00:00;39,3579037
VR001;2024-02-04 08:45:00+00:00;40,6159518
VR001;2024-02-04 09:00:00+00:00;420,3694187
